Source,Target,Weight,Type
"Community","Remoteness",1.0,undirected
"Community","Self-conscious",1.0,undirected
"Community","Sense",2.0,undirected
"Community","Shape",1.0,undirected
"Community","Soul",1.0,undirected
"Community","Spirit",24.0,undirected
"Community","Substance",12.0,undirected
"Community","Time",1.0,undirected
"Community","Transition",1.0,undirected
"Community","Unconscious",3.0,undirected
"Community","Universality",5.0,undirected
"Community","Utterance",1.0,undirected
"Community","Womankind",1.0,undirected
"Community","World",2.0,undirected
"Community","Worship",2.0,undirected
"Concealment","Consciousness",2.0,undirected
"Concealment","Moment",1.0,undirected
"Concealment","Movement",1.0,undirected
"Concealment","Mystery",1.0,undirected
"Concealment","Notion",1.0,undirected
"Concealment","Object",1.0,undirected
"Concealment","Spirit",1.0,undirected
"Concealment","Substance",3.0,undirected
"Concealment","Zeus",1.0,undirected
"Conception","Consciousness",1.0,undirected
"Conception","Existence",1.0,undirected
"Conception","Expression",1.0,undirected
"Conception","Forms",1.0,undirected
"Conception","Freedom",1.0,undirected
"Conception","God",1.0,undirected
"Conception","Immediacy",1.0,undirected
"Conception","Independence",2.0,undirected
"Conception","Knowledge",1.0,undirected
"Conception","Law",5.0,undirected
"Conception","Lordship",1.0,undirected
"Conception","Nature",2.0,undirected
"Conception","Psychology",1.0,undirected
"Conception","Scepticism",1.0,undirected
"Conception","Spirit",4.0,undirected
"Conception","Substance",1.0,undirected
"Conception","Unity",1.0,undirected
"Conception","Work",1.0,undirected
"Conception","World",3.0,undirected
"Confession","Consciousness",3.0,undirected
"Confession","Existence",1.0,undirected
"Confession","Expression",1.0,undirected
"Confession","Faith",1.0,undirected
"Confession","Identity",1.0,undirected
"Confession","Judgement",1.0,undirected
"Confession","Knowing",1.0,undirected
"Confession","Movement",1.0,undirected
"Confession","Reason",1.0,undirected
"Confession","Recognition",2.0,undirected
"Confession","Soul",1.0,undirected
"Confession","Spirit",1.0,undirected
"Confession","Universality",1.0,undirected
"Confession","Utterance",1.0,undirected
"Confession","Wickedness",1.0,undirected
"Confession","Work",1.0,undirected
"Consciousness","Contemplation",1.0,undirected
"Consciousness","Content",92.0,undirected
"Consciousness","Contingency",3.0,undirected
"Consciousness","Contradiction",14.0,undirected
"Consciousness","Conviction",11.0,undirected
"Consciousness","Crime",1.0,undirected
"Consciousness","Criterion",10.0,undirected
"Consciousness","Cult",10.0,undirected
"Consciousness","Culture",7.0,undirected
"Consciousness","Customs",5.0,undirected
"Consciousness","Death",8.0,undirected
"Consciousness","Depth",2.0,undirected
"Consciousness","Derangement",2.0,undirected
"Consciousness","Desire",17.0,undirected
"Consciousness","Destruction",3.0,undirected
"Consciousness","Determinatenesses",1.0,undirected
"Consciousness","Determinations",11.0,undirected
"Consciousness","Devotion",2.0,undirected
"Consciousness","Differentiation",4.0,undirected
"Consciousness","Discipline",4.0,undirected
"Consciousness","Disparity",9.0,undirected
"Consciousness","Dissemblance",3.0,undirected
"Consciousness","Dissolution",1.0,undirected
"Consciousness","Diversity",4.0,undirected
"Consciousness","Duality",3.0,undirected
"Consciousness","Duty",74.0,undirected
"Consciousness","Education",1.0,undirected
"Consciousness","Elimination",2.0,undirected
"Consciousness","Emptiness",4.0,undirected
"Consciousness","Enemy",1.0,undirected
"Consciousness","Enjoyment",20.0,undirected
"Consciousness","Enlightenment",13.0,undirected
"Consciousness","Essence",206.0,undirected
"Consciousness","Evil",24.0,undirected
"Consciousness","Existence",122.0,undirected
"Consciousness","Experience",46.0,undirected
"Consciousness","Expression",10.0,undirected
"Consciousness","Externality",4.0,undirected
"Consciousness","Externalization",12.0,undirected
"Consciousness","Extreme",20.0,undirected
"Consciousness","Faith",41.0,undirected
"Consciousness","Fate",10.0,undirected
"Consciousness","Fear",5.0,undirected
"Consciousness","Force",2.0,undirected
"Consciousness","Forms",183.0,undirected
"Consciousness","Freedom",25.0,undirected
"Consciousness","God",24.0,undirected
"Consciousness","Grace",1.0,undirected
"Consciousness","Grave",1.0,undirected
"Consciousness","Habitation",1.0,undirected
"Consciousness","Hand",77.0,undirected
"Consciousness","Happiness",6.0,undirected
"Consciousness","Hero",2.0,undirected
"Consciousness","Heroism",2.0,undirected
"Consciousness","History",7.0,undirected
"Consciousness","Honour",1.0,undirected
"Consciousness","Hope",4.0,undirected
"Consciousness","Hypocrisy",3.0,undirected
"Consciousness","Idea",20.0,undirected
"Consciousness","Idealism",5.0,undirected
"Consciousness","Identity",19.0,undirected
"Consciousness","Immediacy",21.0,undirected
"Consciousness","Independence",27.0,undirected
"Consciousness","Individuality",79.0,undirected
"Consciousness","Infinitude",3.0,undirected
"Consciousness","Infinity",3.0,undirected
"Consciousness","Instrument",1.0,undirected
"Consciousness","Intention",6.0,undirected
"Consciousness","Interfusion",2.0,undirected
"Consciousness","Inwardness",5.0,undirected
"Consciousness","Isolation",3.0,undirected
"Consciousness","Judgement",10.0,undirected
"Consciousness","Kingdom",1.0,undirected
"Consciousness","Knowing",50.0,undirected
"Consciousness","Knowledge",66.0,undirected
"Consciousness","Labour",1.0,undirected
"Consciousness","Law",57.0,undirected
"Consciousness","Lawgiver",8.0,undirected
"Consciousness","Life",40.0,undirected
"Consciousness","Lordship",6.0,undirected
"Consciousness","Manifold",8.0,undirected
"Consciousness","Mask",3.0,undirected
"Consciousness","Matter",28.0,undirected
"Consciousness","Mediation",7.0,undirected
"Consciousness","Medium",2.0,undirected
"Consciousness","Mind",10.0,undirected
"Consciousness","Moment",162.0,undirected
"Consciousness","Monarch",3.0,undirected
"Consciousness","Morality",41.0,undirected
"Consciousness","Motion",3.0,undirected
"Consciousness","Movement",97.0,undirected
"Consciousness","Multiplicity",2.0,undirected
"Consciousness","Mystery",1.0,undirected
"Consciousness","Nation",6.0,undirected
"Consciousness","Nature",89.0,undirected
"Consciousness","Negation",12.0,undirected
"Consciousness","Negativity",21.0,undirected
"Consciousness","Nothingness",14.0,undirected
"Consciousness","Notion",148.0,undirected
"Consciousness","Nullity",2.0,undirected
"Consciousness","Object",312.0,undirected
"Consciousness","Observation",16.0,undirected
"Consciousness","Observer",11.0,undirected
"Consciousness","Oneness",9.0,undirected
"Consciousness","Oracle",1.0,undirected
"Consciousness","Order",20.0,undirected
"Consciousness","Ordinance",4.0,undirected
"Consciousness","Organism",7.0,undirected
"Consciousness","Otherness",28.0,undirected
"Consciousness","Parties",1.0,undirected
"Consciousness","Pathos",1.0,undirected
"Consciousness","Perception",18.0,undirected
"Consciousness","Perceptions",1.0,undirected
"Consciousness","Perversion",5.0,undirected
"Consciousness","Philosophy",1.0,undirected
"Consciousness","Physiognomy",1.0,undirected
"Consciousness","picture",1.0,undirected
"Consciousness","Plurality",3.0,undirected
"Consciousness","Positive",24.0,undirected
"Consciousness","Possession",12.0,undirected
"Consciousness","Power",56.0,undirected
"Consciousness","Principle",22.0,undirected
"Consciousness","Property",5.0,undirected
"Consciousness","Psychology",2.0,undirected
"Consciousness","Purity",3.0,undirected
"Consciousness","Quality",3.0,undirected
"Consciousness","Reality",131.0,undirected
"Consciousness","Reason",70.0,undirected
"Consciousness","Recognition",13.0,undirected
"Consciousness","Reflection",17.0,undirected
"Consciousness","Region",1.0,undirected
"Consciousness","Rejection",1.0,undirected
"Consciousness","Relationship",20.0,undirected
"Consciousness","Religion",43.0,undirected
"Consciousness","Remoteness",4.0,undirected
"Consciousness","Renunciation",7.0,undirected
"Consciousness","Responsibility",4.0,undirected
"Consciousness","Revolution",1.0,undirected
"Consciousness","Sacrifice",12.0,undirected
"Consciousness","Satisfaction",13.0,undirected
"Consciousness","Scepticism",14.0,undirected
"Consciousness","Science",23.0,undirected
"Consciousness","Self-conscious",18.0,undirected
"Consciousness","Self-recognition",3.0,undirected
"Consciousness","selfhood",3.0,undirected
"Consciousness","Sense",16.0,undirected
"Consciousness","Sense-knowledge",1.0,undirected
"Consciousness","Sensuousness",6.0,undirected
"Consciousness","Shape",85.0,undirected
"Consciousness","Sidedness",1.0,undirected
"Consciousness","Simplicity",9.0,undirected
"Consciousness","Singleness",3.0,undirected
"Consciousness","Skull",1.0,undirected
"Consciousness","Soul",4.0,undirected
"Consciousness","Species",3.0,undirected
"Consciousness","Spirit",242.0,undirected
"Consciousness","Stoicism",10.0,undirected
"Consciousness","Struggle",4.0,undirected
"Consciousness","Subject",15.0,undirected
"Consciousness","Subsistence",2.0,undirected
"Consciousness","Substance",134.0,undirected
"Consciousness","Substantiality",2.0,undirected
"Consciousness","Supersensible",6.0,undirected
"Consciousness","Supersession",5.0,undirected
"Consciousness","Syllogism",1.0,undirected
"Consciousness","Tautology",2.0,undirected
"Consciousness","Terror",1.0,undirected
"Consciousness","Theory",1.0,undirected
"Consciousness","Thinghood",10.0,undirected
"Consciousness","Time",77.0,undirected
"Consciousness","Totality",3.0,undirected
"Consciousness","Tragedy",1.0,undirected
"Consciousness","Transition",5.0,undirected
"Consciousness","Trust",5.0,undirected
"Consciousness","Uncertainty",1.0,undirected
"Consciousness","Unchangeable",50.0,undirected
"Consciousness","Unchangeableness",6.0,undirected
"Consciousness","Unconscious",8.0,undirected
"Consciousness","Understanding",20.0,undirected
"Consciousness","Union",4.0,undirected
"Consciousness","Unity",117.0,undirected
"Consciousness","Universality",47.0,undirected
"Consciousness","Unreality",3.0,undirected
"Consciousness","Utility",8.0,undirected
"Consciousness","Utterance",3.0,undirected
"Consciousness","Violence",3.0,undirected
"Consciousness","Virtue",11.0,undirected
"Consciousness","Wisdom",1.0,undirected
"Consciousness","Work",50.0,undirected
"Consciousness","World",135.0,undirected
"Consciousness","Worship",1.0,undirected
"Contemplation","Devotion",1.0,undirected
"Contemplation","Essence",1.0,undirected
"Contemplation","Existence",1.0,undirected
"Contemplation","Externality",1.0,undirected
"Contemplation","Faith",1.0,undirected
"Contemplation","Forms",1.0,undirected
"Contemplation","Intention",1.0,undirected
"Contemplation","Inwardness",1.0,undirected
"Contemplation","Life",1.0,undirected
"Contemplation","Moment",1.0,undirected
"Contemplation","Nature",1.0,undirected
"Contemplation","Reason",1.0,undirected
"Contemplation","Substance",1.0,undirected
"Contemplation","Worship",2.0,undirected
"Content","Contingency",3.0,undirected
"Content","Continuity",1.0,undirected
"Content","Contradiction",4.0,undirected
"Content","Conviction",1.0,undirected
"Content","Corporeality",1.0,undirected
"Content","Cowardice",1.0,undirected
"Content","Crime",2.0,undirected
"Content","Criterion",1.0,undirected
"Content","Cult",1.0,undirected
"Content","Culture",2.0,undirected
"Content","Customs",1.0,undirected
"Content","Darkness",1.0,undirected
"Content","Desire",1.0,undirected
"Content","Destruction",1.0,undirected
"Content","Determinations",2.0,undirected
"Content","Differentiation",1.0,undirected
"Content","Discipline",1.0,undirected
"Content","Disparity",1.0,undirected
"Content","Diversity",1.0,undirected
"Content","Duty",36.0,undirected
"Content","Earnestness",1.0,undirected
"Content","Emptiness",3.0,undirected
"Content","Enjoyment",1.0,undirected
"Content","Enlightenment",6.0,undirected
"Content","Essence",34.0,undirected
"Content","Existence",15.0,undirected
"Content","Experience",7.0,undirected
"Content","Expression",1.0,undirected
"Content","Externalization",1.0,undirected
"Content","Extreme",2.0,undirected
"Content","Faith",19.0,undirected
"Content","Fate",1.0,undirected
"Content","Force",9.0,undirected
"Content","Formalism",4.0,undirected
"Content","Forms",79.0,undirected
"Content","Freedom",6.0,undirected
"Content","God",3.0,undirected
"Content","Hand",15.0,undirected
"Content","Happiness",3.0,undirected
"Content","Hero",1.0,undirected
"Content","Honour",1.0,undirected
"Content","Hope",1.0,undirected
"Content","Idea",5.0,undirected
"Content","Idealism",1.0,undirected
"Content","Identity",3.0,undirected
"Content","Immediacy",4.0,undirected
"Content","Individuality",22.0,undirected
"Content","Intention",1.0,undirected
"Content","Interfusion",1.0,undirected
"Content","Inwardness",2.0,undirected
"Content","Irritability",1.0,undirected
"Content","Judgement",1.0,undirected
"Content","Kingdom",1.0,undirected
"Content","Knowing",18.0,undirected
"Content","Knowledge",19.0,undirected
"Content","Law",27.0,undirected
"Content","Lawgiver",1.0,undirected
"Content","Life",3.0,undirected
"Content","Manifold",1.0,undirected
"Content","Matter",8.0,undirected
"Content","Mediation",1.0,undirected
"Content","Medium",8.0,undirected
"Content","Mind",2.0,undirected
"Content","Minstrel",2.0,undirected
"Content","Moment",39.0,undirected
"Content","Morality",8.0,undirected
"Content","Motion",2.0,undirected
"Content","Movement",19.0,undirected
"Content","Multiplicity",3.0,undirected
"Content","Nation",1.0,undirected
"Content","Nature",20.0,undirected
"Content","Negation",6.0,undirected
"Content","Negativity",7.0,undirected
"Content","Nothingness",1.0,undirected
"Content","Notion",38.0,undirected
"Content","Object",21.0,undirected
"Content","Observation",4.0,undirected
"Content","Observer",2.0,undirected
"Content","Oracle",1.0,undirected
"Content","Order",3.0,undirected
"Content","Ordinance",1.0,undirected
"Content","Otherness",4.0,undirected
"Content","Pathos",1.0,undirected
"Content","Perception",3.0,undirected
"Content","Perversion",2.0,undirected
"Content","Philosophy",2.0,undirected
"Content","picture",1.0,undirected
"Content","Positive",12.0,undirected
"Content","Possession",1.0,undirected
"Content","Power",16.0,undirected
"Content","Principle",3.0,undirected
"Content","Property",2.0,undirected
"Content","Punishment",1.0,undirected
"Content","Purity",2.0,undirected
"Content","Quality",1.0,undirected
"Content","Reality",23.0,undirected
"Content","Reason",8.0,undirected
"Content","Reflection",10.0,undirected
"Content","Relationship",2.0,undirected
"Content","Religion",7.0,undirected
"Content","Satisfaction",2.0,undirected
"Content","Scepticism",2.0,undirected
"Content","Science",16.0,undirected
"Content","Self-conscious",6.0,undirected
"Content","selfhood",1.0,undirected
"Content","Sense",8.0,undirected
"Content","Sensibility",1.0,undirected
"Content","Shape",11.0,undirected
"Content","Simplicity",3.0,undirected
"Content","Soliciting",3.0,undirected
"Content","Soul",2.0,undirected
"Content","Spirit",30.0,undirected
"Content","Stoicism",4.0,undirected
"Content","Subject",25.0,undirected
"Content","Subsistence",1.0,undirected
"Content","Substance",37.0,undirected
"Content","Substantiality",1.0,undirected
"Content","Tautology",3.0,undirected
"Content","Theory",1.0,undirected
"Content","Time",24.0,undirected
"Content","Tragedy",1.0,undirected
"Content","Transition",3.0,undirected
"Content","Unconscious",1.0,undirected
"Content","Understanding",2.0,undirected
"Content","Unity",15.0,undirected
"Content","Universality",17.0,undirected
"Content","Utterance",3.0,undirected
"Content","Virtue",7.0,undirected
"Content","Work",9.0,undirected
"Content","World",21.0,undirected
"Contingency","Continuity",1.0,undirected
"Contingency","Conviction",1.0,undirected
"Contingency","Duty",1.0,undirected
"Contingency","Essence",1.0,undirected
"Contingency","Existence",5.0,undirected
"Contingency","Experience",3.0,undirected
"Contingency","Externality",1.0,undirected
"Contingency","Forms",2.0,undirected
"Contingency","Freedom",1.0,undirected
"Contingency","God",1.0,undirected
"Contingency","History",1.0,undirected
"Contingency","Hope",1.0,undirected
"Contingency","Identity",1.0,undirected
"Contingency","Individuality",1.0,undirected
"Contingency","Knowing",2.0,undirected
"Contingency","Knowledge",2.0,undirected
"Contingency","Law",1.0,undirected
"Contingency","Moment",1.0,undirected
"Contingency","Morality",1.0,undirected
"Contingency","Nation",1.0,undirected
"Contingency","Nature",3.0,undirected
"Contingency","Negativity",1.0,undirected
"Contingency","Notion",2.0,undirected
"Contingency","Observation",1.0,undirected
"Contingency","Order",1.0,undirected
"Contingency","Possession",1.0,undirected
"Contingency","Power",2.0,undirected
"Contingency","Principle",1.0,undirected
"Contingency","Reality",2.0,undirected
"Contingency","Relationship",1.0,undirected
"Contingency","Substance",1.0,undirected
"Contingency","Time",1.0,undirected
"Contingency","Unchangeableness",1.0,undirected
"Contingency","Unconscious",2.0,undirected
"Contingency","Unity",1.0,undirected
"Contingency","Universality",2.0,undirected
"Contingency","Work",1.0,undirected
"Continuity","Essence",4.0,undirected
"Continuity","Forms",2.0,undirected
"Continuity","Identity",1.0,undirected
"Continuity","Individuality",2.0,undirected
"Continuity","Knowing",1.0,undirected
"Continuity","Knowledge",1.0,undirected
"Continuity","Law",1.0,undirected
"Continuity","Life",2.0,undirected
"Continuity","Medium",1.0,undirected
"Continuity","Nature",1.0,undirected
"Continuity","Property",2.0,undirected
"Continuity","Substance",1.0,undirected
"Continuity","Time",2.0,undirected
"Continuity","Universality",1.0,undirected
"Continuity","Womankind",1.0,undirected
"Contradiction","Criterion",1.0,undirected
"Contradiction","Destruction",1.0,undirected
"Contradiction","Determinations",1.0,undirected
"Contradiction","Disparity",1.0,undirected
"Contradiction","Duality",1.0,undirected
"Contradiction","Duty",2.0,undirected
"Contradiction","Essence",6.0,undirected
"Contradiction","Existence",1.0,undirected
"Contradiction","Experience",1.0,undirected
"Contradiction","Expression",1.0,undirected
"Contradiction","Faith",1.0,undirected
"Contradiction","Forms",3.0,undirected
"Contradiction","Freedom",1.0,undirected
"Contradiction","Idea",1.0,undirected
"Contradiction","Idealism",1.0,undirected
"Contradiction","Identity",2.0,undirected
"Contradiction","Immediacy",1.0,undirected
"Contradiction","Individuality",3.0,undirected
"Contradiction","Judgement",1.0,undirected
"Contradiction","Knowledge",2.0,undirected
"Contradiction","Law",3.0,undirected
"Contradiction","Life",1.0,undirected
"Contradiction","Moment",4.0,undirected
"Contradiction","Morality",3.0,undirected
"Contradiction","Movement",1.0,undirected
"Contradiction","Nature",2.0,undirected
"Contradiction","Nothingness",1.0,undirected
"Contradiction","Notion",2.0,undirected
"Contradiction","Order",1.0,undirected
"Contradiction","Perception",1.0,undirected
"Contradiction","Philosophy",1.0,undirected
"Contradiction","Positive",1.0,undirected
"Contradiction","Principle",2.0,undirected
"Contradiction","Property",4.0,undirected
"Contradiction","Reality",3.0,undirected
"Contradiction","Reason",1.0,undirected
"Contradiction","Rejection",1.0,undirected
"Contradiction","Scepticism",1.0,undirected
"Contradiction","Sense",1.0,undirected
"Contradiction","Soul",2.0,undirected
"Contradiction","Spirit",1.0,undirected
"Contradiction","Substance",1.0,undirected
"Contradiction","Supersession",1.0,undirected
"Contradiction","Tautology",2.0,undirected
"Contradiction","Theory",1.0,undirected
"Contradiction","Thinghood",1.0,undirected
"Contradiction","Time",4.0,undirected
"Contradiction","Unconscious",1.0,undirected
"Contradiction","Unity",1.0,undirected
"Contradiction","Universality",1.0,undirected
"Contradiction","Virtue",1.0,undirected
"Contradiction","Work",1.0,undirected
"Contradiction","World",1.0,undirected
"Conviction","Duty",18.0,undirected
"Conviction","Emptiness",1.0,undirected
"Conviction","Essence",3.0,undirected
"Conviction","Existence",1.0,undirected
"Conviction","Experience",1.0,undirected
"Conviction","Forms",1.0,undirected
"Conviction","Freedom",2.0,undirected
"Conviction","Knowing",4.0,undirected
"Conviction","Knowledge",10.0,undirected
"Conviction","Matter",4.0,undirected
"Conviction","Moment",1.0,undirected
"Conviction","Movement",1.0,undirected
"Conviction","Nature",1.0,undirected
"Conviction","Negativity",2.0,undirected
"Conviction","Reality",2.0,undirected
"Conviction","Reason",1.0,undirected
"Conviction","Rightness",1.0,undirected
"Conviction","Substance",1.0,undirected
"Conviction","Time",1.0,undirected
"Conviction","Unity",1.0,undirected
"Conviction","Universality",1.0,undirected
"Conviction","Utterance",1.0,undirected
"Corporeality","Cult",1.0,undirected
"Corporeality","Essence",1.0,undirected
"Corporeality","Existence",1.0,undirected
"Corporeality","Externalization",1.0,undirected
"Corporeality","Moment",1.0,undirected
"Corporeality","Nation",1.0,undirected
"Corporeality","Spirit",1.0,undirected
"Corporeality","Unity",1.0,undirected
"Cowardice","Duty",3.0,undirected
"Cowardice","Independence",1.0,undirected
"Cowardice","Life",1.0,undirected
"Crime","Destruction",1.0,undirected
"Crime","Expression",2.0,undirected
"Crime","Fate",1.0,undirected
"Crime","Government",2.0,undirected
"Crime","Intention",1.0,undirected
"Crime","Law",2.0,undirected
"Crime","Life",1.0,undirected
"Crime","Mind",2.0,undirected
"Crime","Moment",1.0,undirected
"Crime","Nature",1.0,undirected
"Crime","Pathos",1.0,undirected
"Crime","Possession",1.0,undirected
"Crime","Punishment",2.0,undirected
"Crime","Reality",1.0,undirected
"Crime","Sister",1.0,undirected
"Crime","Spirit",1.0,undirected
"Crime","World",2.0,undirected
"Criterion","Devotion",1.0,undirected
"Criterion","Duty",1.0,undirected
"Criterion","Essence",2.0,undirected
"Criterion","Idea",1.0,undirected
"Criterion","Idealism",1.0,undirected
"Criterion","Identity",1.0,undirected
"Criterion","Knowing",1.0,undirected
"Criterion","Knowledge",4.0,undirected
"Criterion","Law",1.0,undirected
"Criterion","Nature",1.0,undirected
"Criterion","Notion",1.0,undirected
"Criterion","Object",4.0,undirected
"Criterion","Philosophy",1.0,undirected
"Criterion","Reason",3.0,undirected
"Criterion","Science",1.0,undirected
"Criterion","Tautology",2.0,undirected
"Cult","Death",1.0,undirected
"Cult","Depth",1.0,undirected
"Cult","Devotion",1.0,undirected
"Cult","Essence",7.0,undirected
"Cult","Existence",5.0,undirected
"Cult","Forms",1.0,undirected
"Cult","God",4.0,undirected
"Cult","Hand",2.0,undirected
"Cult","Honour",2.0,undirected
"Cult","Individuality",2.0,undirected
"Cult","Law",1.0,undirected
"Cult","Life",1.0,undirected
"Cult","Mediation",1.0,undirected
"Cult","Moment",1.0,undirected
"Cult","Motion",1.0,undirected
"Cult","Movement",2.0,undirected
"Cult","Nation",2.0,undirected
"Cult","Notion",2.0,undirected
"Cult","Object",5.0,undirected
"Cult","Otherness",1.0,undirected
"Cult","Possession",1.0,undirected
"Cult","Power",1.0,undirected
"Cult","Reality",1.0,undirected
"Cult","Religion",3.0,undirected
"Cult","Sacrifice",1.0,undirected
"Cult","Self-conscious",1.0,undirected
"Cult","Shape",2.0,undirected
"Cult","Soul",1.0,undirected
"Cult","Spirit",2.0,undirected
"Cult","Substance",1.0,undirected
"Cult","Unconscious",1.0,undirected
"Cult","Unity",3.0,undirected
"Cult","Universality",2.0,undirected
"Cult","Virtue",1.0,undirected
"Culture","Customs",1.0,undirected
"Culture","Determinations",1.0,undirected
"Culture","Dissolution",1.0,undirected
"Culture","Earnestness",1.0,undirected
"Culture","Emptiness",1.0,undirected
"Culture","Enlightenment",1.0,undirected
"Culture","Essence",1.0,undirected
"Culture","Existence",7.0,undirected
"Culture","Experience",1.0,undirected
"Culture","Faith",7.0,undirected
"Culture","Fear",2.0,undirected
"Culture","Forms",3.0,undirected
"Culture","Hand",2.0,undirected
"Culture","Immediacy",1.0,undirected
"Culture","Individuality",3.0,undirected
"Culture","Intention",1.0,undirected
"Culture","Judgement",1.0,undirected
"Culture","Knowing",2.0,undirected
"Culture","Life",2.0,undirected
"Culture","Moment",1.0,undirected
"Culture","Morality",2.0,undirected
"Culture","Movement",2.0,undirected
"Culture","Negativity",1.0,undirected
"Culture","Nothingness",1.0,undirected
"Culture","Notion",1.0,undirected
"Culture","Order",1.0,undirected
"Culture","Philosophy",1.0,undirected
"Culture","Power",3.0,undirected
"Culture","Rameau",1.0,undirected
"Culture","Reality",4.0,undirected
"Culture","Reason",1.0,undirected
"Culture","Reflection",1.0,undirected
"Culture","Region",2.0,undirected
"Culture","Rejection",1.0,undirected
"Culture","Soul",1.0,undirected
"Culture","Spirit",14.0,undirected
"Culture","Subject",1.0,undirected
"Culture","Substance",6.0,undirected
"Culture","Substantiality",1.0,undirected
"Culture","Time",3.0,undirected
"Culture","Universality",1.0,undirected
"Culture","Work",1.0,undirected
"Culture","World",35.0,undirected
"Customs","Destruction",1.0,undirected
"Customs","Essence",2.0,undirected
"Customs","Existence",2.0,undirected
"Customs","Externalization",1.0,undirected
"Customs","Forms",2.0,undirected
"Customs","Hand",2.0,undirected
"Customs","Happiness",1.0,undirected
"Customs","Idea",1.0,undirected
"Customs","Immediacy",1.0,undirected
"Customs","Individuality",2.0,undirected
"Customs","Knowledge",1.0,undirected
"Customs","Law",7.0,undirected
"Customs","Life",7.0,undirected
"Customs","Medium",1.0,undirected
"Customs","Nation",4.0,undirected
"Customs","Nature",1.0,undirected
"Customs","Observation",1.0,undirected
"Customs","Psychology",1.0,undirected
"Customs","Reality",1.0,undirected
"Customs","Religion",1.0,undirected
"Customs","Self-conscious",1.0,undirected
"Customs","Spirit",5.0,undirected
"Customs","Substance",6.0,undirected
"Customs","Theory",1.0,undirected
"Customs","Time",1.0,undirected
"Customs","Trust",1.0,undirected
"Customs","Unchangeable",1.0,undirected
"Customs","Universality",1.0,undirected
"Customs","Virtue",1.0,undirected
"Customs","Wisdom",1.0,undirected
"Customs","World",5.0,undirected
"Darkness","Existence",1.0,undirected
"Darkness","Externalization",1.0,undirected
"Darkness","Law",3.0,undirected
"Darkness","Movement",1.0,undirected
"Darkness","Otherness",1.0,undirected
"Darkness","Substantiality",1.0,undirected
"Darkness","Sun",1.0,undirected
"Darkness","Union",1.0,undirected
"Darkness","Utterance",1.0,undirected
"Daughter","Desire",1.0,undirected
"Daughter","Enjoyment",1.0,undirected
"Daughter","Parents",2.0,undirected
"Daughter","Time",1.0,undirected
"Death","Essence",4.0,undirected
"Death","Existence",5.0,undirected
"Death","Experience",1.0,undirected
"Death","Externalization",1.0,undirected
"Death","Fear",2.0,undirected
"Death","Forms",2.0,undirected
"Death","Freedom",2.0,undirected
"Death","God",2.0,undirected
"Death","Independence",3.0,undirected
"Death","Individuality",1.0,undirected
"Death","Kingdom",1.0,undirected
"Death","Law",1.0,undirected
"Death","Life",8.0,undirected
"Death","Lord",1.0,undirected
"Death","Moment",1.0,undirected
"Death","Movement",3.0,undirected
"Death","Nature",2.0,undirected
"Death","Negation",5.0,undirected
"Death","Negativity",6.0,undirected
"Death","Notion",2.0,undirected
"Death","Perception",1.0,undirected
"Death","Positive",1.0,undirected
"Death","Power",2.0,undirected
"Death","Recognition",1.0,undirected
"Death","Renunciation",2.0,undirected
"Death","Sidedness",1.0,undirected
"Death","Spirit",6.0,undirected
"Death","Struggle",5.0,undirected
"Death","Terror",3.0,undirected
"Death","Time",2.0,undirected
"Death","Transition",1.0,undirected
"Death","Universality",3.0,undirected
"Death","Work",3.0,undirected
"Death","World",1.0,undirected
"Depth","Differentiation",1.0,undirected
"Depth","Essence",4.0,undirected
"Depth","Evil",1.0,undirected
"Depth","Expression",1.0,undirected
"Depth","God",1.0,undirected
"Depth","Hope",1.0,undirected
"Depth","Knowing",2.0,undirected
"Depth","Knowledge",1.0,undirected
"Depth","Moment",2.0,undirected
"Depth","Nature",1.0,undirected
"Depth","Negativity",1.0,undirected
"Depth","Notion",2.0,undirected
"Depth","Object",1.0,undirected
"Depth","Philosophy",2.0,undirected
"Depth","Plato",1.0,undirected
"Depth","Power",1.0,undirected
"Depth","Principle",2.0,undirected
"Depth","Reason",2.0,undirected
"Depth","Religion",1.0,undirected
"Depth","Shape",1.0,undirected
"Depth","Simplicity",1.0,undirected
"Depth","Spirit",8.0,undirected
"Depth","Subject",1.0,undirected
"Depth","Substance",5.0,undirected
"Depth","Totality",2.0,undirected
"Depth","Understanding",1.0,undirected
"Derangement","Individuality",2.0,undirected
"Derangement","Perversion",2.0,undirected
"Derangement","Unreality",1.0,undirected
"Desire","Destruction",1.0,undirected
"Desire","Enjoyment",4.0,undirected
"Desire","Enlightenment",1.0,undirected
"Desire","Equilibrium",2.0,undirected
"Desire","Essence",3.0,undirected
"Desire","Existence",6.0,undirected
"Desire","Experience",2.0,undirected
"Desire","Faith",1.0,undirected
"Desire","Fate",1.0,undirected
"Desire","Forms",5.0,undirected
"Desire","Freedom",1.0,undirected
"Desire","Hand",1.0,undirected
"Desire","Happiness",1.0,undirected
"Desire","Independence",3.0,undirected
"Desire","Infinity",1.0,undirected
"Desire","Judgement",1.0,undirected
"Desire","Knowing",1.0,undirected
"Desire","Life",4.0,undirected
"Desire","Manifold",1.0,undirected
"Desire","Matter",1.0,undirected
"Desire","Moment",2.0,undirected
"Desire","Nature",1.0,undirected
"Desire","Negation",4.0,undirected
