Source,Target,Weight,Type
"Equilibrium","Motion",1.0,undirected
"Equilibrium","Nature",1.0,undirected
"Equilibrium","Reality",2.0,undirected
"Equilibrium","Satisfaction",3.0,undirected
"Equilibrium","Self-conscious",1.0,undirected
"Equilibrium","Sister",3.0,undirected
"Equilibrium","Spirit",5.0,undirected
"Equilibrium","Substance",1.0,undirected
"Equilibrium","Time",1.0,undirected
"Equilibrium","Unconscious",1.0,undirected
"Equilibrium","Unity",2.0,undirected
"Equilibrium","Work",1.0,undirected
"Essence","Evil",6.0,undirected
"Essence","Existence",73.0,undirected
"Essence","Experience",10.0,undirected
"Essence","Expression",5.0,undirected
"Essence","Externality",1.0,undirected
"Essence","Externalization",7.0,undirected
"Essence","Extreme",10.0,undirected
"Essence","Faith",22.0,undirected
"Essence","Fate",7.0,undirected
"Essence","Force",23.0,undirected
"Essence","Forms",76.0,undirected
"Essence","Freedom",6.0,undirected
"Essence","Genesis",4.0,undirected
"Essence","God",12.0,undirected
"Essence","Government",2.0,undirected
"Essence","Grave",2.0,undirected
"Essence","Gravity",2.0,undirected
"Essence","Habitation",2.0,undirected
"Essence","Hand",32.0,undirected
"Essence","Honour",3.0,undirected
"Essence","Hope",1.0,undirected
"Essence","Hypocrisy",1.0,undirected
"Essence","Idea",7.0,undirected
"Essence","Idealism",2.0,undirected
"Essence","Identity",7.0,undirected
"Essence","Immediacy",16.0,undirected
"Essence","Independence",8.0,undirected
"Essence","Individuality",59.0,undirected
"Essence","Infinity",6.0,undirected
"Essence","Interfusion",2.0,undirected
"Essence","Inwardness",4.0,undirected
"Essence","Judgement",3.0,undirected
"Essence","Kingdom",1.0,undirected
"Essence","Knowing",16.0,undirected
"Essence","Knowledge",41.0,undirected
"Essence","Law",31.0,undirected
"Essence","Lawgiver",1.0,undirected
"Essence","Life",28.0,undirected
"Essence","Manifold",5.0,undirected
"Essence","Matter",19.0,undirected
"Essence","Mediation",3.0,undirected
"Essence","Medium",6.0,undirected
"Essence","Mind",2.0,undirected
"Essence","Moment",68.0,undirected
"Essence","Morality",9.0,undirected
"Essence","Motion",3.0,undirected
"Essence","Movement",34.0,undirected
"Essence","Multiplicity",1.0,undirected
"Essence","Mystery",1.0,undirected
"Essence","Nation",8.0,undirected
"Essence","Nature",47.0,undirected
"Essence","Negation",7.0,undirected
"Essence","Negativity",10.0,undirected
"Essence","Nothingness",3.0,undirected
"Essence","Notion",85.0,undirected
"Essence","Nullity",1.0,undirected
"Essence","Object",90.0,undirected
"Essence","Observation",2.0,undirected
"Essence","Observer",3.0,undirected
"Essence","Oneness",3.0,undirected
"Essence","Order",9.0,undirected
"Essence","Ordinance",1.0,undirected
"Essence","Organism",12.0,undirected
"Essence","Otherness",12.0,undirected
"Essence","Parties",1.0,undirected
"Essence","Pathos",4.0,undirected
"Essence","Perception",5.0,undirected
"Essence","Perversion",6.0,undirected
"Essence","Philosophy",6.0,undirected
"Essence","picture",1.0,undirected
"Essence","Plurality",4.0,undirected
"Essence","Positive",10.0,undirected
"Essence","Possession",5.0,undirected
"Essence","Power",40.0,undirected
"Essence","Principle",15.0,undirected
"Essence","Property",8.0,undirected
"Essence","Purity",6.0,undirected
"Essence","Reality",44.0,undirected
"Essence","Reason",22.0,undirected
"Essence","Recognition",4.0,undirected
"Essence","Reflection",6.0,undirected
"Essence","Relationship",6.0,undirected
"Essence","Religion",13.0,undirected
"Essence","Responsibility",1.0,undirected
"Essence","Rightness",2.0,undirected
"Essence","Sacrifice",6.0,undirected
"Essence","Satisfaction",3.0,undirected
"Essence","Scepticism",1.0,undirected
"Essence","Science",7.0,undirected
"Essence","Self-conscious",19.0,undirected
"Essence","selfhood",1.0,undirected
"Essence","Sense",6.0,undirected
"Essence","Sensuousness",3.0,undirected
"Essence","Shape",27.0,undirected
"Essence","Sidedness",3.0,undirected
"Essence","Simplicity",8.0,undirected
"Essence","Singleness",5.0,undirected
"Essence","Sister",1.0,undirected
"Essence","Soliciting",1.0,undirected
"Essence","Soul",5.0,undirected
"Essence","Species",2.0,undirected
"Essence","Spirit",105.0,undirected
"Essence","Stoicism",2.0,undirected
"Essence","Struggle",4.0,undirected
"Essence","Subject",14.0,undirected
"Essence","Subsistence",6.0,undirected
"Essence","Substance",71.0,undirected
"Essence","Supersensible",5.0,undirected
"Essence","Supersession",5.0,undirected
"Essence","Syllogism",4.0,undirected
"Essence","Terror",1.0,undirected
"Essence","Thinghood",5.0,undirected
"Essence","Time",37.0,undirected
"Essence","Totality",1.0,undirected
"Essence","Transition",5.0,undirected
"Essence","Triumph",2.0,undirected
"Essence","Trust",6.0,undirected
"Essence","Unchangeable",19.0,undirected
"Essence","Unconscious",4.0,undirected
"Essence","Understanding",11.0,undirected
"Essence","Union",2.0,undirected
"Essence","Unity",58.0,undirected
"Essence","Universality",26.0,undirected
"Essence","Unreality",1.0,undirected
"Essence","Utility",1.0,undirected
"Essence","Utterance",4.0,undirected
"Essence","Velocity",1.0,undirected
"Essence","Violence",1.0,undirected
"Essence","Virtue",7.0,undirected
"Essence","Wisdom",2.0,undirected
"Essence","Work",16.0,undirected
"Essence","World",59.0,undirected
"Essence","Zeus",1.0,undirected
"Evil","Existence",18.0,undirected
"Evil","Expression",2.0,undirected
"Evil","Externalization",1.0,undirected
"Evil","Extreme",1.0,undirected
"Evil","Forms",2.0,undirected
"Evil","Genesis",4.0,undirected
"Evil","God",7.0,undirected
"Evil","History",1.0,undirected
"Evil","Hypocrisy",7.0,undirected
"Evil","Identity",2.0,undirected
"Evil","Immediacy",5.0,undirected
"Evil","Individuality",1.0,undirected
"Evil","Instrument",1.0,undirected
"Evil","Intention",1.0,undirected
"Evil","Judgement",3.0,undirected
"Evil","Knowledge",11.0,undirected
"Evil","Law",3.0,undirected
"Evil","Life",2.0,undirected
"Evil","Moment",15.0,undirected
"Evil","Motion",1.0,undirected
"Evil","Movement",6.0,undirected
"Evil","Nature",9.0,undirected
"Evil","Negativity",1.0,undirected
"Evil","Notion",5.0,undirected
"Evil","Nullity",1.0,undirected
"Evil","Oneness",1.0,undirected
"Evil","Otherness",3.0,undirected
"Evil","Power",1.0,undirected
"Evil","Principle",3.0,undirected
"Evil","Reason",1.0,undirected
"Evil","Reflection",1.0,undirected
"Evil","Rejection",1.0,undirected
"Evil","Religion",3.0,undirected
"Evil","Sense",2.0,undirected
"Evil","Shape",1.0,undirected
"Evil","Soul",2.0,undirected
"Evil","Spirit",8.0,undirected
"Evil","Substance",1.0,undirected
"Evil","Time",3.0,undirected
"Evil","Unchangeableness",1.0,undirected
"Evil","Unity",1.0,undirected
"Evil","Universality",1.0,undirected
"Evil","Utterance",1.0,undirected
"Evil","World",5.0,undirected
"Existence","Experience",4.0,undirected
"Existence","Expression",10.0,undirected
"Existence","Externalization",11.0,undirected
"Existence","Extreme",3.0,undirected
"Existence","Faith",5.0,undirected
"Existence","Fate",1.0,undirected
"Existence","Fear",5.0,undirected
"Existence","Force",3.0,undirected
"Existence","Formalism",2.0,undirected
"Existence","Forms",70.0,undirected
"Existence","Freedom",23.0,undirected
"Existence","Genesis",8.0,undirected
"Existence","God",11.0,undirected
"Existence","Government",3.0,undirected
"Existence","Grave",1.0,undirected
"Existence","Gravity",2.0,undirected
"Existence","Hand",19.0,undirected
"Existence","Happiness",4.0,undirected
"Existence","Hero",1.0,undirected
"Existence","Heroism",2.0,undirected
"Existence","History",7.0,undirected
"Existence","Honour",4.0,undirected
"Existence","Hope",1.0,undirected
"Existence","Hypocrisy",1.0,undirected
"Existence","Idea",11.0,undirected
"Existence","Identity",10.0,undirected
"Existence","Immediacy",21.0,undirected
"Existence","Independence",7.0,undirected
"Existence","Individuality",51.0,undirected
"Existence","Infinitude",1.0,undirected
"Existence","Infinity",1.0,undirected
"Existence","Instrument",1.0,undirected
"Existence","Intension",1.0,undirected
"Existence","Intention",4.0,undirected
"Existence","Interfusion",1.0,undirected
"Existence","Inwardness",7.0,undirected
"Existence","Irritability",1.0,undirected
"Existence","Isolation",3.0,undirected
"Existence","Judgement",6.0,undirected
"Existence","Kingdom",1.0,undirected
"Existence","Knowing",18.0,undirected
"Existence","Knowledge",38.0,undirected
"Existence","Labour",1.0,undirected
"Existence","Law",20.0,undirected
"Existence","Life",40.0,undirected
"Existence","Lordship",1.0,undirected
"Existence","Manifold",5.0,undirected
"Existence","Mask",2.0,undirected
"Existence","Matter",5.0,undirected
"Existence","Maturity",1.0,undirected
"Existence","Mediation",2.0,undirected
"Existence","Medium",2.0,undirected
"Existence","Messenger",1.0,undirected
"Existence","Mind",5.0,undirected
"Existence","Moment",83.0,undirected
"Existence","Monarch",2.0,undirected
"Existence","Morality",12.0,undirected
"Existence","Movement",39.0,undirected
"Existence","Multiplicity",1.0,undirected
"Existence","Mystery",1.0,undirected
"Existence","Nation",11.0,undirected
"Existence","Nature",57.0,undirected
"Existence","Negation",9.0,undirected
"Existence","Negativity",9.0,undirected
"Existence","Notion",67.0,undirected
"Existence","Object",37.0,undirected
"Existence","Observation",10.0,undirected
"Existence","Oneness",1.0,undirected
"Existence","Order",12.0,undirected
"Existence","Organism",10.0,undirected
"Existence","Otherness",16.0,undirected
"Existence","Parents",3.0,undirected
"Existence","Pathos",1.0,undirected
"Existence","Perception",1.0,undirected
"Existence","Perversion",4.0,undirected
"Existence","Philosophy",2.0,undirected
"Existence","Physiognomy",2.0,undirected
"Existence","Plurality",1.0,undirected
"Existence","Positive",10.0,undirected
"Existence","Possession",10.0,undirected
"Existence","Power",32.0,undirected
"Existence","Principle",12.0,undirected
"Existence","Property",6.0,undirected
"Existence","Purity",3.0,undirected
"Existence","Quality",6.0,undirected
"Existence","Reality",57.0,undirected
"Existence","Reason",19.0,undirected
"Existence","Recognition",4.0,undirected
"Existence","Reflection",6.0,undirected
"Existence","Relationship",10.0,undirected
"Existence","Religion",18.0,undirected
"Existence","Remoteness",2.0,undirected
"Existence","Renunciation",6.0,undirected
"Existence","Reproduction",2.0,undirected
"Existence","Sacrifice",5.0,undirected
"Existence","Scepticism",3.0,undirected
"Existence","Science",13.0,undirected
"Existence","Self-conscious",24.0,undirected
"Existence","selfhood",1.0,undirected
"Existence","Sense",5.0,undirected
"Existence","Sense-knowledge",2.0,undirected
"Existence","Sensibility",2.0,undirected
"Existence","Sensuousness",1.0,undirected
"Existence","Shape",48.0,undirected
"Existence","Sidedness",2.0,undirected
"Existence","Simplicity",12.0,undirected
"Existence","Singleness",4.0,undirected
"Existence","Skull",4.0,undirected
"Existence","Soul",8.0,undirected
"Existence","Species",4.0,undirected
"Existence","Spirit",147.0,undirected
"Existence","Struggle",3.0,undirected
"Existence","Subject",7.0,undirected
"Existence","Subsistence",3.0,undirected
"Existence","Substance",61.0,undirected
"Existence","Substantiality",3.0,undirected
"Existence","Supersensible",3.0,undirected
"Existence","Supersession",3.0,undirected
"Existence","Theory",1.0,undirected
"Existence","Thinghood",5.0,undirected
"Existence","Time",49.0,undirected
"Existence","Totality",3.0,undirected
"Existence","Transition",5.0,undirected
"Existence","Trust",2.0,undirected
"Existence","Unchangeable",4.0,undirected
"Existence","Unconscious",7.0,undirected
"Existence","Understanding",9.0,undirected
"Existence","Union",1.0,undirected
"Existence","Unity",29.0,undirected
"Existence","Universality",22.0,undirected
"Existence","Unreality",3.0,undirected
"Existence","Utility",2.0,undirected
"Existence","Utterance",6.0,undirected
"Existence","Violence",2.0,undirected
"Existence","Virtue",10.0,undirected
"Existence","War",1.0,undirected
"Existence","Wickedness",1.0,undirected
"Existence","Work",17.0,undirected
"Existence","World",68.0,undirected
"Experience","Expression",1.0,undirected
"Experience","Externality",1.0,undirected
"Experience","Faith",1.0,undirected
"Experience","Fear",1.0,undirected
"Experience","Force",1.0,undirected
"Experience","Forms",11.0,undirected
"Experience","Freedom",4.0,undirected
"Experience","Grave",2.0,undirected
"Experience","Hand",2.0,undirected
"Experience","Happiness",4.0,undirected
"Experience","History",4.0,undirected
"Experience","Idea",1.0,undirected
"Experience","Immediacy",2.0,undirected
"Experience","Independence",3.0,undirected
"Experience","Individuality",6.0,undirected
"Experience","Infinitude",1.0,undirected
"Experience","Interfusion",2.0,undirected
"Experience","Judgement",1.0,undirected
"Experience","Knowing",2.0,undirected
"Experience","Knowledge",7.0,undirected
"Experience","Law",6.0,undirected
"Experience","Life",4.0,undirected
"Experience","Lord",1.0,undirected
"Experience","Matter",1.0,undirected
"Experience","Maturity",1.0,undirected
"Experience","Moment",12.0,undirected
"Experience","Morality",6.0,undirected
"Experience","Movement",11.0,undirected
"Experience","Nature",9.0,undirected
"Experience","Negation",1.0,undirected
"Experience","Nothingness",1.0,undirected
"Experience","Notion",19.0,undirected
"Experience","Object",30.0,undirected
"Experience","Observation",4.0,undirected
"Experience","Oneness",1.0,undirected
"Experience","Order",1.0,undirected
"Experience","Ordinance",2.0,undirected
"Experience","Otherness",1.0,undirected
"Experience","Perception",2.0,undirected
"Experience","Perversion",1.0,undirected
"Experience","Philosophy",2.0,undirected
"Experience","Plurality",1.0,undirected
"Experience","Principle",4.0,undirected
"Experience","Property",1.0,undirected
"Experience","Reality",17.0,undirected
"Experience","Reason",5.0,undirected
"Experience","Relationship",1.0,undirected
"Experience","Sacrifice",1.0,undirected
"Experience","Satisfaction",2.0,undirected
"Experience","Scepticism",4.0,undirected
"Experience","Science",4.0,undirected
"Experience","Self-conscious",2.0,undirected
"Experience","Sense",8.0,undirected
"Experience","Shape",1.0,undirected
"Experience","Skull",1.0,undirected
"Experience","Soul",1.0,undirected
"Experience","Spirit",13.0,undirected
"Experience","Stoicism",1.0,undirected
"Experience","Struggle",1.0,undirected
"Experience","Subject",2.0,undirected
"Experience","Subsistence",2.0,undirected
"Experience","Substance",12.0,undirected
"Experience","Supersession",1.0,undirected
"Experience","Syllogism",1.0,undirected
"Experience","Thinghood",3.0,undirected
"Experience","Time",5.0,undirected
"Experience","Transition",3.0,undirected
"Experience","Unchangeable",3.0,undirected
"Experience","Understanding",3.0,undirected
"Experience","Unity",7.0,undirected
"Experience","Universality",2.0,undirected
"Experience","Utility",1.0,undirected
"Experience","Virtue",4.0,undirected
"Experience","Work",6.0,undirected
"Experience","World",9.0,undirected
"Expression","Externality",3.0,undirected
"Expression","Externalization",1.0,undirected
"Expression","Fate",1.0,undirected
"Expression","Force",29.0,undirected
"Expression","Forms",10.0,undirected
"Expression","God",2.0,undirected
"Expression","Gravity",1.0,undirected
"Expression","Happiness",2.0,undirected
"Expression","Hypocrisy",2.0,undirected
"Expression","Idea",3.0,undirected
"Expression","Idealism",2.0,undirected
"Expression","Identity",2.0,undirected
"Expression","Immediacy",1.0,undirected
"Expression","Individuality",12.0,undirected
"Expression","Intention",2.0,undirected
"Expression","Inwardness",2.0,undirected
"Expression","Irritability",1.0,undirected
"Expression","Isolation",1.0,undirected
"Expression","Judgement",2.0,undirected
"Expression","Knowledge",2.0,undirected
"Expression","Law",12.0,undirected
"Expression","Life",3.0,undirected
"Expression","Manifold",1.0,undirected
"Expression","Matter",3.0,undirected
"Expression","Medium",1.0,undirected
"Expression","Moment",18.0,undirected
"Expression","Monarch",2.0,undirected
"Expression","Morality",2.0,undirected
"Expression","Motion",1.0,undirected
"Expression","Movement",8.0,undirected
"Expression","Nation",1.0,undirected
"Expression","Nature",4.0,undirected
"Expression","Notion",10.0,undirected
"Expression","Object",10.0,undirected
"Expression","Observation",5.0,undirected
"Expression","Oneness",1.0,undirected
"Expression","Order",2.0,undirected
"Expression","Organism",5.0,undirected
"Expression","Parties",1.0,undirected
"Expression","Perversion",1.0,undirected
"Expression","Philosophy",2.0,undirected
"Expression","picture",2.0,undirected
"Expression","Plato",1.0,undirected
"Expression","Positive",3.0,undirected
"Expression","Power",2.0,undirected
"Expression","Principle",1.0,undirected
"Expression","Punishment",1.0,undirected
"Expression","Reality",8.0,undirected
"Expression","Reason",9.0,undirected
"Expression","Reflection",3.0,undirected
"Expression","Rejection",1.0,undirected
"Expression","Relationship",1.0,undirected
"Expression","Religion",1.0,undirected
"Expression","Satisfaction",1.0,undirected
"Expression","Self-conscious",5.0,undirected
"Expression","Sense",6.0,undirected
"Expression","Sensibility",3.0,undirected
"Expression","Shape",7.0,undirected
"Expression","Simplicity",1.0,undirected
"Expression","Singleness",1.0,undirected
"Expression","Skull",3.0,undirected
"Expression","Soliciting",3.0,undirected
"Expression","Soul",1.0,undirected
"Expression","Species",1.0,undirected
"Expression","Spirit",12.0,undirected
"Expression","Struggle",1.0,undirected
"Expression","Subject",1.0,undirected
"Expression","Subsistence",2.0,undirected
"Expression","Substance",1.0,undirected
"Expression","Superiority",1.0,undirected
"Expression","Supersession",4.0,undirected
"Expression","Thinghood",1.0,undirected
"Expression","Time",10.0,undirected
"Expression","Totality",1.0,undirected
"Expression","Unchangeable",1.0,undirected
"Expression","Understanding",2.0,undirected
"Expression","Unity",9.0,undirected
"Expression","Universality",4.0,undirected
"Expression","Utterance",3.0,undirected
"Expression","Work",5.0,undirected
"Expression","World",8.0,undirected
"Externality","Faith",1.0,undirected
"Externality","Fate",3.0,undirected
"Externality","Forms",1.0,undirected
"Externality","Hand",2.0,undirected
"Externality","Idea",1.0,undirected
"Externality","Immediacy",1.0,undirected
"Externality","Individuality",3.0,undirected
"Externality","Inwardness",2.0,undirected
"Externality","Irritability",1.0,undirected
"Externality","Manifold",2.0,undirected
"Externality","Mind",1.0,undirected
"Externality","Moment",2.0,undirected
"Externality","Multiplicity",1.0,undirected
"Externality","Nature",1.0,undirected
"Externality","Notion",5.0,undirected
"Externality","Oneness",1.0,undirected
"Externality","Oracle",1.0,undirected
"Externality","Organism",4.0,undirected
"Externality","Otherness",1.0,undirected
"Externality","Perception",1.0,undirected
"Externality","Positive",1.0,undirected
"Externality","Principle",1.0,undirected
"Externality","Reality",4.0,undirected
"Externality","Reason",1.0,undirected
"Externality","Relationship",1.0,undirected
"Externality","Reproduction",1.0,undirected
"Externality","Sensibility",1.0,undirected
"Externality","Shape",2.0,undirected
"Externality","Skull",1.0,undirected
"Externality","Spirit",4.0,undirected
"Externality","Substance",1.0,undirected
"Externality","Time",2.0,undirected
"Externality","Unchangeable",1.0,undirected
"Externality","Unity",1.0,undirected
"Externality","Work",1.0,undirected
"Externalization","Forms",6.0,undirected
"Externalization","Freedom",1.0,undirected
"Externalization","God",1.0,undirected
"Externalization","Hand",2.0,undirected
"Externalization","History",2.0,undirected
"Externalization","Idea",1.0,undirected
"Externalization","Identity",2.0,undirected
"Externalization","Knowing",1.0,undirected
"Externalization","Knowledge",8.0,undirected
"Externalization","Life",1.0,undirected
"Externalization","Moment",8.0,undirected
"Externalization","Movement",3.0,undirected
"Externalization","Nation",1.0,undirected
"Externalization","Nature",4.0,undirected
"Externalization","Negativity",1.0,undirected
"Externalization","Nothingness",1.0,undirected
"Externalization","Notion",6.0,undirected
"Externalization","Object",10.0,undirected
"Externalization","Otherness",5.0,undirected
"Externalization","Positive",2.0,undirected
"Externalization","Power",3.0,undirected
"Externalization","Reason",1.0,undirected
"Externalization","Religion",1.0,undirected
"Externalization","Sacrifice",1.0,undirected
"Externalization","Sense",1.0,undirected
"Externalization","Shape",1.0,undirected
"Externalization","Simplicity",1.0,undirected
"Externalization","Spirit",13.0,undirected
"Externalization","Subject",1.0,undirected
"Externalization","Substance",12.0,undirected
"Externalization","Substantiality",2.0,undirected
"Externalization","Thinghood",2.0,undirected
"Externalization","Time",4.0,undirected
"Externalization","Transition",3.0,undirected
"Externalization","Unconscious",2.0,undirected
"Externalization","Union",1.0,undirected
"Externalization","Unity",7.0,undirected
"Externalization","Universality",1.0,undirected
"Externalization","Virtue",1.0,undirected
"Externalization","Work",1.0,undirected
"Externalization","World",5.0,undirected
"Extreme","Force",6.0,undirected
"Extreme","Forms",5.0,undirected
"Extreme","Freedom",4.0,undirected
"Extreme","Hand",1.0,undirected
"Extreme","Honour",1.0,undirected
"Extreme","Idea",1.0,undirected
"Extreme","Identity",1.0,undirected
"Extreme","Independence",1.0,undirected
"Extreme","Individuality",9.0,undirected
"Extreme","Instrument",1.0,undirected
"Extreme","Knowledge",1.0,undirected
"Extreme","Law",1.0,undirected
"Extreme","Life",5.0,undirected
"Extreme","Matter",1.0,undirected
"Extreme","Mediation",3.0,undirected
"Extreme","Medium",1.0,undirected
"Extreme","Minstrel",2.0,undirected
"Extreme","Moment",5.0,undirected
"Extreme","Monarch",1.0,undirected
"Extreme","Movement",2.0,undirected
"Extreme","Multiplicity",1.0,undirected
"Extreme","Nation",1.0,undirected
"Extreme","Negativity",1.0,undirected
"Extreme","Notion",3.0,undirected
"Extreme","Object",3.0,undirected
"Extreme","Organism",4.0,undirected
"Extreme","Positive",1.0,undirected
"Extreme","Power",9.0,undirected
"Extreme","Principle",1.0,undirected
"Extreme","Reason",3.0,undirected
"Extreme","Rebellion",2.0,undirected
"Extreme","Reflection",2.0,undirected
"Extreme","Religion",1.0,undirected
"Extreme","Sacrifice",3.0,undirected
"Extreme","Self-conscious",6.0,undirected
"Extreme","Sense",1.0,undirected
"Extreme","Shape",1.0,undirected
"Extreme","Sidedness",1.0,undirected
"Extreme","Singleness",1.0,undirected
"Extreme","Skull",2.0,undirected
"Extreme","Spirit",17.0,undirected
"Extreme","Subsistence",2.0,undirected
"Extreme","Substance",2.0,undirected
"Extreme","Syllogism",5.0,undirected
"Extreme","Time",6.0,undirected
"Extreme","Transition",1.0,undirected
"Extreme","Unchangeable",4.0,undirected
"Extreme","Unconscious",2.0,undirected
"Extreme","Unity",5.0,undirected
"Extreme","Universality",5.0,undirected
"Extreme","Virtue",1.0,undirected
"Extreme","Work",1.0,undirected
"Extreme","World",2.0,undirected
"Faith","Forms",16.0,undirected
"Faith","Freedom",3.0,undirected
"Faith","Hand",7.0,undirected
"Faith","Idea",3.0,undirected
"Faith","Identity",4.0,undirected
"Faith","Immediacy",3.0,undirected
"Faith","Independence",1.0,undirected
"Faith","Intention",3.0,undirected
"Faith","Inwardness",2.0,undirected
"Faith","Isolation",1.0,undirected
"Faith","Kingdom",1.0,undirected
"Faith","Knowing",5.0,undirected
"Faith","Knowledge",9.0,undirected
"Faith","Labour",1.0,undirected
"Faith","Law",1.0,undirected
"Faith","Life",3.0,undirected
"Faith","Moment",29.0,undirected
"Faith","Morality",2.0,undirected
"Faith","Movement",7.0,undirected
"Faith","Nature",6.0,undirected
"Faith","Negativity",2.0,undirected
"Faith","Notion",24.0,undirected
"Faith","Object",30.0,undirected
"Faith","Order",2.0,undirected
"Faith","Otherness",3.0,undirected
"Faith","Parties",1.0,undirected
"Faith","Perceptions",1.0,undirected
"Faith","Perversion",1.0,undirected
"Faith","Positive",7.0,undirected
"Faith","Possession",3.0,undirected
"Faith","Power",4.0,undirected
"Faith","Principle",4.0,undirected
"Faith","Property",2.0,undirected
"Faith","Purity",2.0,undirected
"Faith","Reality",13.0,undirected
"Faith","Reason",5.0,undirected
"Faith","Reflection",2.0,undirected
"Faith","Rejection",2.0,undirected
"Faith","Relationship",4.0,undirected
"Faith","Religion",5.0,undirected
"Faith","Revolution",1.0,undirected
"Faith","Sacrifice",3.0,undirected
"Faith","Satisfaction",1.0,undirected
"Faith","Self-conscious",1.0,undirected
"Faith","Sense",3.0,undirected
"Faith","Sensuousness",2.0,undirected
"Faith","Shape",1.0,undirected
"Faith","Sidedness",1.0,undirected
"Faith","Simplicity",1.0,undirected
"Faith","Sister",1.0,undirected
"Faith","Spirit",22.0,undirected
"Faith","Struggle",1.0,undirected
"Faith","Subject",1.0,undirected
"Faith","Substance",4.0,undirected
"Faith","Substantiality",1.0,undirected
"Faith","Supersensible",1.0,undirected
"Faith","Terror",1.0,undirected
"Faith","Time",7.0,undirected
"Faith","Trust",5.0,undirected
"Faith","Unconscious",2.0,undirected
"Faith","Understanding",2.0,undirected
"Faith","Unity",6.0,undirected
"Faith","Universality",5.0,undirected
"Faith","Utility",6.0,undirected
"Faith","Virtue",2.0,undirected
"Faith","Wisdom",3.0,undirected
"Faith","World",35.0,undirected
"Faith","Worship",4.0,undirected
"Fate","Fear",1.0,undirected
"Fate","Forms",2.0,undirected
"Fate","God",1.0,undirected
"Fate","Government",1.0,undirected
"Fate","Hand",8.0,undirected
"Fate","Hero",2.0,undirected
"Fate","Honour",1.0,undirected
"Fate","Hypocrisy",1.0,undirected
"Fate","Independence",1.0,undirected
"Fate","Individuality",8.0,undirected
"Fate","Knowing",2.0,undirected
"Fate","Knowledge",1.0,undirected
"Fate","Law",1.0,undirected
"Fate","Life",6.0,undirected
"Fate","Manifold",1.0,undirected
"Fate","Mask",2.0,undirected
"Fate","Moment",2.0,undirected
"Fate","Movement",4.0,undirected
"Fate","Multiplicity",1.0,undirected
"Fate","Mystery",1.0,undirected
"Fate","Nature",5.0,undirected
"Fate","Negativity",1.0,undirected
"Fate","Notion",1.0,undirected
"Fate","Object",1.0,undirected
"Fate","Order",1.0,undirected
"Fate","Pantheon",1.0,undirected
"Fate","Philosophy",1.0,undirected
"Fate","Positive",2.0,undirected
"Fate","Power",3.0,undirected
"Fate","Reason",2.0,undirected
"Fate","Religion",4.0,undirected
"Fate","Self-conscious",1.0,undirected
"Fate","Sense",1.0,undirected
"Fate","Simplicity",1.0,undirected
"Fate","Singleness",1.0,undirected
"Fate","Sister",1.0,undirected
"Fate","Soul",1.0,undirected
"Fate","Spirit",12.0,undirected
"Fate","Substance",4.0,undirected
"Fate","Supersensible",1.0,undirected
"Fate","Time",1.0,undirected
"Fate","Unconscious",1.0,undirected
"Fate","Understanding",1.0,undirected
"Fate","Union",1.0,undirected
"Fate","Unity",4.0,undirected
"Fate","Universality",2.0,undirected
"Fate","World",4.0,undirected
"Fate","Zeus",1.0,undirected
"Fear","Forms",3.0,undirected
"Fear","Instrument",1.0,undirected
"Fear","Knowledge",2.0,undirected
"Fear","Life",1.0,undirected
"Fear","Lord",1.0,undirected
"Fear","Mind",1.0,undirected
"Fear","Moment",3.0,undirected
"Fear","Movement",2.0,undirected
"Fear","Nature",1.0,undirected
"Fear","Negation",1.0,undirected
"Fear","Negativity",2.0,undirected
"Fear","Notion",1.0,undirected
"Fear","Object",1.0,undirected
"Fear","Otherness",1.0,undirected
"Fear","Plurality",1.0,undirected
"Fear","Power",1.0,undirected
"Fear","Reason",1.0,undirected
"Fear","Reflection",1.0,undirected
"Fear","Science",1.0,undirected
"Fear","Shape",1.0,undirected
"Fear","Spirit",2.0,undirected
"Fear","Stoicism",2.0,undirected
"Fear","Substance",2.0,undirected
"Fear","Thinghood",1.0,undirected
"Fear","Time",4.0,undirected
"Fear","Universality",1.0,undirected
"Fear","Wisdom",1.0,undirected
"Fear","World",3.0,undirected
"Force","Forms",20.0,undirected
"Force","Freedom",1.0,undirected
"Force","Gravity",2.0,undirected
"Force","Hand",5.0,undirected
"Force","Idea",1.0,undirected
"Force","Immediacy",1.0,undirected
"Force","Independence",1.0,undirected
"Force","Individuality",2.0,undirected
"Force","Infinity",1.0,undirected
"Force","Irritability",4.0,undirected
"Force","Law",27.0,undirected
"Force","Matter",1.0,undirected
"Force","Medium",26.0,undirected
"Force","Moment",23.0,undirected
"Force","Morality",1.0,undirected
"Force","Motion",4.0,undirected
"Force","Movement",11.0,undirected
"Force","Multiplicity",3.0,undirected
"Force","Mystery",1.0,undirected
"Force","Nature",4.0,undirected
"Force","Notion",22.0,undirected
"Force","Object",6.0,undirected
"Force","Observer",1.0,undirected
"Force","Oneness",6.0,undirected
"Force","Order",1.0,undirected
"Force","Perception",3.0,undirected
"Force","Positive",5.0,undirected
"Force","Possession",1.0,undirected
"Force","Power",6.0,undirected
"Force","Principle",4.0,undirected
"Force","Property",1.0,undirected
"Force","Reality",10.0,undirected
"Force","Reason",3.0,undirected
"Force","Self-conscious",3.0,undirected
"Force","Sense",7.0,undirected
"Force","Sensibility",1.0,undirected
